,date,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_main
0,1979-01-01,Bozanska,54.473028,18.302179,-14.1,-20.6175,-19.14,-9.46,1002.4166666666666,82.0,6.157916666666666,0.0,0.0,3.5700000000000003,0.0,100,Snow
1,1979-01-02,Bozanska,54.473028,18.302179,-9.037916666666666,-15.179166666666667,-14.14,-7.4,1004.7916666666666,85.375,4.449583333333334,0.0,0.0,0.0,0.0,100,Clouds
2,1979-01-03,Bozanska,54.473028,18.302179,-10.780000000000001,-16.679166666666667,-16.33,-6.84,1004.5,87.04166666666667,3.8058333333333336,0.0,0.0,1.02,0.0,100,Clouds
3,1979-01-04,Bozanska,54.473028,18.302179,-15.627083333333333,-20.06375,-21.14,-9.08,1008.9166666666666,86.08333333333333,2.34625,0.0,0.0,1.42,0.0,100,Clouds
4,1979-01-05,Bozanska,54.473028,18.302179,-5.102083333333334,-11.9475,-11.22,-2.42,1014.5,84.75,6.470416666666666,0.0,0.0,1.81,0.0,100,Snow
5,1979-01-06,Bozanska,54.473028,18.302179,-6.948333333333333,-13.03375,-13.14,-2.08,1027.6666666666667,87.29166666666667,4.37875,0.0,0.0,0.0,0.0,93,Clouds
6,1979-01-07,Bozanska,54.473028,18.302179,-7.670833333333333,-14.644583333333335,-13.43,-1.46,1024.9583333333333,82.25,9.538333333333332,0.0,0.0,1.9300000000000002,0.0,100,Clouds
7,1979-01-08,Bozanska,54.473028,18.302179,0.06249999999999999,-5.922083333333333,-3.14,0.92,1014.5,95.58333333333333,7.611666666666667,0.0,0.0,0.22,0.0,100,Clouds
8,1979-01-09,Bozanska,54.473028,18.302179,-0.3354166666666667,-5.145416666666667,-1.49,0.69,1009.5416666666666,95.45833333333333,4.7625,0.0,0.0,3.71,0.0,100,Clouds
9,1979-01-10,Bozanska,54.473028,18.302179,-1.3741666666666665,-7.14375,-4.29,0.16,999.2916666666666,91.70833333333333,6.078749999999999,0.0,0.0,1.25,0.0,100,Clouds
10,1979-01-11,Bozanska,54.473028,18.302179,-3.2720833333333332,-9.855416666666667,-5.24,-1.08,992.5,90.5,6.949166666666667,0.0,0.0,0.38,0.0,100,Clouds
11,1979-01-12,Bozanska,54.473028,18.302179,-2.3579166666666667,-7.59125,-4.83,-1.05,991.625,94.08333333333333,4.6275,0.0,0.0,3.3,0.0,100,Clouds
12,1979-01-13,Bozanska,54.473028,18.302179,-3.7391666666666663,-8.672083333333333,-7.18,-2.04,1004.9166666666666,94.0,3.8779166666666662,0.0,0.0,0.0,0.0,100,Clouds
13,1979-01-14,Bozanska,54.473028,18.302179,-5.234166666666667,-8.820833333333333,-9.84,-1.4,1017.75,92.66666666666667,2.7541666666666664,0.0,0.0,0.17,0.0,100,Clouds
14,1979-01-15,Bozanska,54.473028,18.302179,-0.8295833333333333,-5.640833333333333,-2.25,-0.03,1021.2083333333334,95.91666666666667,4.859166666666667,0.0,0.0,5.92,0.0,100,Clouds
15,1979-01-16,Bozanska,54.473028,18.302179,-2.31875,-7.903333333333333,-5.57,0.16,1028.5833333333333,91.16666666666667,5.273333333333333,0.0,0.0,0.0,0.0,100,Clouds
16,1979-01-17,Bozanska,54.473028,18.302179,-5.513333333333333,-9.270833333333334,-6.83,-3.84,1028.8333333333333,93.25,2.464166666666667,0.0,0.0,0.24,0.0,100,Clouds
17,1979-01-18,Bozanska,54.473028,18.302179,-5.531666666666666,-8.540000000000001,-6.65,-3.93,1034.9583333333333,93.08333333333333,2.106666666666667,0.0,0.0,0.0,0.0,100,Clouds
18,1979-01-19,Bozanska,54.473028,18.302179,-5.957083333333333,-11.322916666666666,-10.12,-3.59,1036.4583333333333,87.29166666666667,3.7741666666666664,0.0,0.0,0.0,0.0,100,Clouds
19,1979-01-20,Bozanska,54.473028,18.302179,-9.072916666666666,-15.071666666666667,-12.13,-6.08,1033.5,89.41666666666667,3.7108333333333334,0.0,0.0,0.0,0.0,100,Clouds
20,1979-01-21,Bozanska,54.473028,18.302179,-11.062916666666666,-17.644583333333333,-17.14,-1.08,1034.2916666666667,87.83333333333333,4.491666666666666,0.0,0.0,0.0,0.0,100,Clouds
21,1979-01-22,Bozanska,54.473028,18.302179,-11.341666666666667,-15.457083333333335,-15.14,-8.08,1025.6666666666667,89.45833333333333,2.782916666666667,0.0,0.0,0.47,0.0,100,Clouds
22,1979-01-23,Bozanska,54.473028,18.302179,-9.996666666666668,-13.94625,-18.14,-7.08,1016.8333333333334,90.54166666666667,2.74,0.0,0.0,0.0,0.0,100,Clouds
23,1979-01-24,Bozanska,54.473028,18.302179,-4.0754166666666665,-10.482916666666666,-10.07,-0.16,999.6666666666666,89.75,6.6933333333333325,0.0,0.0,2.2199999999999998,0.0,100,Clouds
24,1979-01-25,Bozanska,54.473028,18.302179,-3.8491666666666666,-10.498333333333333,-6.53,-2.08,1001.9166666666666,88.83333333333333,6.529583333333334,0.0,0.0,0.0,0.0,100,Clouds
25,1979-01-26,Bozanska,54.473028,18.302179,-5.8525,-12.851666666666667,-9.96,-2.08,998.75,85.5,7.420000000000001,0.0,0.0,0.0,0.0,100,Clouds
26,1979-01-27,Bozanska,54.473028,18.302179,-3.28125,-8.962083333333334,-5.14,-1.22,1000.7083333333334,88.0,5.16875,0.0,0.0,0.0,0.0,100,Clouds
27,1979-01-28,Bozanska,54.473028,18.302179,-3.70875,-8.576666666666666,-6.19,-1.08,1002.125,89.79166666666667,4.069583333333333,0.0,0.0,0.0,0.0,100,Clouds
28,1979-01-29,Bozanska,54.473028,18.302179,-4.200833333333334,-10.344166666666666,-5.74,-1.84,1006.1666666666666,90.375,5.38,0.0,0.0,0.0,0.0,100,Clouds
29,1979-01-30,Bozanska,54.473028,18.302179,-4.08625,-8.239583333333334,-6.14,-1.87,1000.0,92.58333333333333,3.71875,0.0,0.0,3.29,0.0,100,Snow
30,1979-01-31,Bozanska,54.473028,18.302179,-3.93375,-10.917499999999999,-5.73,-1.97,996.75,86.58333333333333,9.097916666666666,0.0,0.0,1.13,0.0,100,Clouds
31,1979-02-01,Bozanska,54.473028,18.302179,-1.1920833333333334,-7.134166666666666,-6.14,1.45,1000.125,91.25,6.56625,0.0,0.0,1.97,0.0,100,Clouds
32,1979-02-02,Bozanska,54.473028,18.302179,-0.11541666666666667,-5.453333333333333,-2.11,1.08,990.5,93.20833333333333,5.855416666666667,0.0,0.0,4.3,0.0,100,Snow
33,1979-02-03,Bozanska,54.473028,18.302179,-1.3879166666666667,-8.147499999999999,-2.21,0.16,994.5833333333334,85.16666666666667,9.334999999999999,0.0,0.0,2.25,0.0,100,Clouds
34,1979-02-04,Bozanska,54.473028,18.302179,-1.4833333333333334,-8.069166666666666,-2.93,-0.46,996.2083333333334,86.16666666666667,9.001666666666667,0.0,0.0,0.23,0.0,90,Clouds
35,1979-02-05,Bozanska,54.473028,18.302179,-4.505416666666666,-9.619166666666667,-8.42,-0.08,1001.7083333333334,87.125,3.8874999999999997,0.0,0.0,0.0,0.0,89,Clouds
36,1979-02-06,Bozanska,54.473028,18.302179,-3.3545833333333337,-8.374166666666666,-7.12,-0.08,1010.25,92.16666666666667,4.022916666666666,0.0,0.0,0.0,0.0,100,Clouds
37,1979-02-07,Bozanska,54.473028,18.302179,-4.964166666666666,-10.26625,-6.54,-3.08,1012.5,87.29166666666667,4.90125,0.0,0.0,0.0,0.0,100,Clouds
38,1979-02-08,Bozanska,54.473028,18.302179,-4.678333333333334,-11.564166666666667,-8.0,-1.98,991.5416666666666,88.16666666666667,8.848333333333334,0.0,0.0,4.09,0.0,100,Clouds
39,1979-02-09,Bozanska,54.473028,18.302179,-2.6270833333333337,-9.284583333333332,-5.44,-0.35,997.6666666666666,88.25,8.008750000000001,0.0,0.0,1.35,0.0,94,Clouds
40,1979-02-10,Bozanska,54.473028,18.302179,-4.844166666666667,-11.355416666666668,-9.84,-1.08,1002.7083333333334,86.875,6.069166666666667,0.0,0.0,0.0,0.0,40,Clear
41,1979-02-11,Bozanska,54.473028,18.302179,-6.248333333333334,-10.862083333333333,-13.14,-1.08,1009.9583333333334,86.16666666666667,3.9133333333333336,0.0,0.0,0.0,0.0,44,Clouds
42,1979-02-12,Bozanska,54.473028,18.302179,-9.262083333333333,-15.581666666666665,-22.14,-3.08,1006.7083333333334,88.0,4.337083333333333,0.0,0.0,0.0,0.0,100,Clouds
43,1979-02-13,Bozanska,54.473028,18.302179,-5.715416666666666,-12.155000000000001,-9.29,-1.08,998.2916666666666,85.45833333333333,5.737916666666667,0.0,0.0,0.0,0.0,100,Clouds
44,1979-02-14,Bozanska,54.473028,18.302179,-11.88125,-18.881249999999998,-15.46,-6.84,1005.75,88.08333333333333,9.067916666666667,0.0,0.0,5.18,0.0,100,Snow
45,1979-02-15,Bozanska,54.473028,18.302179,-12.310416666666667,-19.310416666666665,-15.05,-9.84,1020.0833333333334,86.5,9.68875,0.0,0.0,1.15,0.0,100,Clouds
46,1979-02-16,Bozanska,54.473028,18.302179,-13.053333333333333,-20.053333333333335,-15.89,-10.08,1037.7916666666667,74.25,7.4775,0.0,0.0,0.0,0.0,100,Clouds
47,1979-02-17,Bozanska,54.473028,18.302179,-10.351666666666667,-17.351666666666667,-15.12,-5.84,1036.875,68.5,9.048333333333334,0.0,0.0,1.76,0.0,100,Clouds
48,1979-02-18,Bozanska,54.473028,18.302179,-5.916250000000001,-12.91625,-8.24,-3.84,1029.625,81.04166666666667,8.666666666666666,0.0,0.0,4.15,0.0,100,Snow
49,1979-02-19,Bozanska,54.473028,18.302179,-3.84125,-10.657083333333334,-5.68,-0.84,1033.3333333333333,73.875,7.0304166666666665,0.0,0.0,0.0,0.0,100,Clouds
50,1979-02-20,Bozanska,54.473028,18.302179,-6.84125,-13.562916666666666,-9.84,-4.08,1040.4166666666667,83.79166666666667,5.409166666666667,0.0,0.0,0.0,0.0,99,Clouds
51,1979-02-21,Bozanska,54.473028,18.302179,-8.064583333333333,-14.82125,-10.94,-4.41,1037.3333333333333,82.75,4.947916666666667,0.0,0.0,0.0,0.0,100,Clouds
52,1979-02-22,Bozanska,54.473028,18.302179,-7.9937499999999995,-14.983333333333334,-10.88,-0.84,1029.5,82.20833333333333,6.058333333333334,0.0,0.0,0.0,0.0,100,Clouds
53,1979-02-23,Bozanska,54.473028,18.302179,-8.757083333333334,-13.77125,-14.56,-0.84,1026.5416666666667,84.29166666666667,3.34625,0.0,0.0,0.0,0.0,100,Clear
54,1979-02-24,Bozanska,54.473028,18.302179,-7.0304166666666665,-9.633333333333335,-15.39,-1.77,1030.9166666666667,93.95833333333333,2.0683333333333334,0.0,0.0,1.53,0.0,100,Clouds
55,1979-02-25,Bozanska,54.473028,18.302179,-3.7541666666666664,-8.7025,-9.84,0.92,1034.0416666666667,92.875,3.8475,0.0,0.0,0.0,0.0,100,Clouds
56,1979-02-26,Bozanska,54.473028,18.302179,-5.102916666666666,-11.848333333333334,-10.14,-1.08,1029.5416666666667,90.33333333333333,6.73875,0.0,0.0,0.0,0.0,100,Clouds
57,1979-02-27,Bozanska,54.473028,18.302179,-2.1366666666666667,-8.486666666666666,-5.97,0.92,1020.4583333333334,89.875,7.110416666666667,0.0,0.0,0.26,0.0,100,Clouds
58,1979-02-28,Bozanska,54.473028,18.302179,-0.6525,-5.465416666666666,-5.66,6.16,1016.375,79.29166666666667,4.585833333333333,0.0,0.0,0.0,0.0,100,Clouds
59,1979-03-01,Bozanska,54.473028,18.302179,-2.5974999999999997,-8.260833333333332,-6.47,0.86,1012.5416666666666,80.125,5.4991666666666665,0.0,0.0,0.0,0.0,100,Clouds
60,1979-03-02,Bozanska,54.473028,18.302179,-0.05374999999999999,-6.277916666666666,-4.06,4.16,1019.7916666666666,80.125,7.759583333333333,0.0,0.0,0.44,0.0,100,Clear
61,1979-03-03,Bozanska,54.473028,18.302179,2.7083333333333335,-2.6441666666666666,0.92,4.16,1018.625,92.54166666666667,7.733750000000001,0.0,0.0,0.0,0.0,100,Clouds
62,1979-03-04,Bozanska,54.473028,18.302179,2.7464,-2.3876,0.03,4.16,1017.48,95.48,7.016,1.4100000000000001,0.0,0.0,0.0,100,Clouds
63,1979-03-05,Bozanska,54.473028,18.302179,0.33083333333333337,-5.055416666666667,-2.23,5.16,1026.1666666666667,88.125,6.097083333333334,0.0,0.0,0.0,0.0,100,Clouds
64,1979-03-06,Bozanska,54.473028,18.302179,-2.8891666666666667,-8.797916666666667,-4.74,1.86,1024.75,88.79166666666667,5.485833333333333,0.0,0.0,0.0,0.0,99,Clouds
65,1979-03-07,Bozanska,54.473028,18.302179,0.28125,-4.8825,-3.5,2.61,1014.7083333333334,95.5,6.155833333333334,1.05,0.0,0.97,0.0,100,Clouds
66,1979-03-08,Bozanska,54.473028,18.302179,-0.01833333333333334,-3.877916666666667,-3.17,2.14,1016.8333333333334,91.95833333333333,3.6808333333333336,0.0,0.0,0.0,0.0,100,Clouds
67,1979-03-09,Bozanska,54.473028,18.302179,0.7054166666666667,-4.774166666666667,-2.14,6.16,1012.375,87.375,6.934583333333333,0.0,0.0,0.0,0.0,100,Clouds
68,1979-03-10,Bozanska,54.473028,18.302179,0.11333333333333333,-5.529583333333334,-1.45,1.16,999.6666666666666,90.875,6.694583333333333,0.0,0.0,6.72,0.0,100,Clouds
69,1979-03-11,Bozanska,54.473028,18.302179,-0.5270833333333333,-5.004583333333334,-3.32,2.16,1007.4583333333334,87.95833333333333,4.306666666666667,0.0,0.0,0.0,0.0,100,Clouds
70,1979-03-12,Bozanska,54.473028,18.302179,-0.7525,-6.815416666666667,-3.33,1.47,999.2083333333334,90.79166666666667,7.1275,0.0,0.0,3.85,0.0,100,Clouds
71,1979-03-13,Bozanska,54.473028,18.302179,0.9887999999999999,-4.7364,-1.51,2.5,998.08,93.08,7.3724,1.3599999999999999,0.0,3.29,0.0,100,Clouds
72,1979-03-14,Bozanska,54.473028,18.302179,-1.4029166666666668,-5.909583333333334,-5.2,1.16,1009.0,89.08333333333333,4.16875,0.0,0.0,0.0,0.0,100,Clouds
73,1979-03-15,Bozanska,54.473028,18.302179,-2.1866666666666665,-6.7124999999999995,-6.78,2.16,1013.0416666666666,85.41666666666667,4.191666666666666,0.0,0.0,0.12,0.0,100,Clouds
74,1979-03-16,Bozanska,54.473028,18.302179,-1.1908333333333334,-7.395416666666667,-2.45,1.04,1001.7083333333334,89.875,7.008333333333333,0.0,0.0,3.71,0.0,100,Clouds
75,1979-03-17,Bozanska,54.473028,18.302179,-1.3595833333333334,-7.212083333333333,-5.2,0.61,994.5416666666666,96.83333333333333,6.298333333333333,0.0,0.0,11.68,0.0,100,Snow
76,1979-03-18,Bozanska,54.473028,18.302179,-6.0874999999999995,-11.693333333333333,-9.2,-3.84,1006.4166666666666,85.375,4.607083333333333,0.0,0.0,4.59,0.0,100,Snow
77,1979-03-19,Bozanska,54.473028,18.302179,-7.3425,-9.926666666666668,-12.14,-3.84,1007.125,86.33333333333333,1.67375,0.0,0.0,0.0,0.0,100,Clouds
78,1979-03-20,Bozanska,54.473028,18.302179,-5.770833333333333,-11.248333333333333,-9.16,0.16,1008.25,84.75,3.9883333333333333,0.0,0.0,0.0,0.0,100,Clouds
79,1979-03-21,Bozanska,54.473028,18.302179,-0.21500000000000005,-5.444583333333333,-5.12,2.43,1000.1666666666666,93.91666666666667,5.627916666666667,0.42,0.0,0.88,0.0,100,Clouds
80,1979-03-22,Bozanska,54.473028,18.302179,1.3545833333333333,-3.1445833333333333,-3.28,4.41,1009.2083333333334,84.08333333333333,5.206666666666667,0.0,0.0,0.0,0.0,100,Clouds
81,1979-03-23,Bozanska,54.473028,18.302179,0.55125,-4.933333333333334,-2.05,4.86,1010.5,83.66666666666667,6.56125,0.4,0.0,1.56,0.0,100,Clouds
82,1979-03-24,Bozanska,54.473028,18.302179,0.9645833333333332,-4.982916666666667,-0.86,2.84,1014.5,90.75,7.8812500000000005,0.0,0.0,0.5499999999999999,0.0,100,Clouds
83,1979-03-25,Bozanska,54.473028,18.302179,1.4883333333333333,-3.2504166666666667,-2.51,4.92,1017.0416666666666,83.66666666666667,5.7508333333333335,0.0,0.0,0.0,0.0,100,Clouds
84,1979-03-26,Bozanska,54.473028,18.302179,2.7127999999999997,-2.3392,0.92,5.16,1002.48,88.04,6.8412,3.33,0.0,2.62,0.0,100,Clouds
85,1979-03-27,Bozanska,54.473028,18.302179,3.9104166666666664,0.7633333333333333,0.92,9.16,999.75,88.16666666666667,3.7120833333333336,2.7600000000000002,0.0,0.0,0.0,100,Clouds
86,1979-03-28,Bozanska,54.473028,18.302179,2.1688,-1.9556,0.86,4.42,999.68,95.52,4.5656,0.58,0.0,0.0,0.0,100,Clouds
87,1979-03-29,Bozanska,54.473028,18.302179,2.7750000000000004,-1.3820833333333333,0.92,5.37,998.25,95.70833333333333,4.953333333333333,0.0,0.0,0.0,0.0,100,Clouds
88,1979-03-30,Bozanska,54.473028,18.302179,3.9475,0.12875000000000006,0.86,9.03,996.3333333333334,91.66666666666667,4.8374999999999995,0.4,0.0,1.1099999999999999,0.0,100,Clouds
89,1979-03-31,Bozanska,54.473028,18.302179,1.5479166666666666,-3.049583333333333,-1.08,3.77,997.6666666666666,97.0,5.280833333333333,0.5700000000000001,0.0,8.92,0.0,100,Clouds
90,1979-04-01,Bozanska,54.473028,18.302179,0.3688,-4.7208,-0.14,1.23,996.88,97.44,5.6004,0.0,0.0,9.84,0.0,100,Snow
91,1979-04-02,Bozanska,54.473028,18.302179,1.8033333333333335,-2.592916666666667,-0.53,3.86,1001.625,94.5,5.1883333333333335,0.13,0.0,2.34,0.0,100,Clouds
92,1979-04-03,Bozanska,54.473028,18.302179,4.9366666666666665,1.8095833333333333,0.5,10.85,1004.7916666666666,86.20833333333333,4.239166666666667,0.0,0.0,0.0,0.0,100,Clouds
93,1979-04-04,Bozanska,54.473028,18.302179,5.202083333333333,2.2829166666666665,0.92,12.16,1007.5,85.625,3.825416666666667,0.34,0.0,0.0,0.0,75,Clouds
94,1979-04-05,Bozanska,54.473028,18.302179,3.1641666666666666,-0.5866666666666666,0.74,6.16,1010.5833333333334,84.75,4.5175,0.0,0.0,0.0,0.0,100,Clouds
95,1979-04-06,Bozanska,54.473028,18.302179,4.1066666666666665,0.9525,1.68,8.86,1014.375,83.66666666666667,3.841666666666667,0.0,0.0,0.0,0.0,100,Clouds
96,1979-04-07,Bozanska,54.473028,18.302179,3.262916666666667,-1.2695833333333333,0.67,7.86,1016.125,76.91666666666667,6.05125,0.0,0.0,0.0,0.0,100,Clouds
97,1979-04-08,Bozanska,54.473028,18.302179,2.73,-1.6133333333333333,-0.15,7.11,1021.7916666666666,78.95833333333333,5.4695833333333335,0.0,0.0,0.0,0.0,45,Clear
98,1979-04-09,Bozanska,54.473028,18.302179,2.858333333333333,-0.1400000000000001,-2.84,8.65,1023.9583333333334,76.91666666666667,3.3212499999999996,0.0,0.0,0.0,0.0,100,Clear
99,1979-04-10,Bozanska,54.473028,18.302179,4.49625,1.4870833333333333,-1.84,11.17,1022.125,68.125,3.7745833333333336,0.0,0.0,0.0,0.0,17,Clear
100,1979-04-11,Bozanska,54.473028,18.302179,5.611666666666667,2.9433333333333334,-0.08,12.16,1019.7083333333334,67.16666666666667,3.88625,0.0,0.0,0.0,0.0,99,Clouds
101,1979-04-12,Bozanska,54.473028,18.302179,7.301666666666667,5.0320833333333335,1.92,16.16,1019.8333333333334,64.83333333333333,3.532083333333333,0.0,0.0,0.0,0.0,40,Clear
102,1979-04-13,Bozanska,54.473028,18.302179,9.022499999999999,7.19875,-1.08,17.16,1017.2916666666666,69.33333333333333,3.0720833333333335,0.0,0.0,0.0,0.0,96,Clouds
103,1979-04-14,Bozanska,54.473028,18.302179,8.083333333333334,5.7370833333333335,3.16,13.45,1016.5833333333334,79.70833333333333,4.3879166666666665,0.0,0.0,0.0,0.0,96,Clouds
104,1979-04-15,Bozanska,54.473028,18.302179,1.5866666666666667,-2.6420833333333333,-5.02,7.31,1024.625,78.25,4.84875,0.0,0.0,0.0,0.0,85,Clouds
105,1979-04-16,Bozanska,54.473028,18.302179,-0.24666666666666667,-3.4125,-3.47,4.43,1028.9583333333333,66.375,3.3358333333333334,0.0,0.0,0.0,0.0,99,Clouds
106,1979-04-17,Bozanska,54.473028,18.302179,0.5820833333333333,-3.702916666666667,-3.32,4.36,1021.875,72.79166666666667,4.344166666666667,0.0,0.0,0.0,0.0,100,Clouds
107,1979-04-18,Bozanska,54.473028,18.302179,0.40291666666666665,-3.8512500000000003,-4.84,4.41,1025.4166666666667,75.04166666666667,4.2625,0.0,0.0,0.0,0.0,94,Clouds
108,1979-04-19,Bozanska,54.473028,18.302179,2.6779166666666665,-1.1008333333333333,-2.25,7.29,1024.0,74.0,4.224166666666666,0.21,0.0,0.0,0.0,98,Clouds
109,1979-04-20,Bozanska,54.473028,18.302179,3.486666666666667,0.4591666666666667,0.0,7.19,1017.2083333333334,78.25,3.6425,0.0,0.0,0.0,0.0,100,Clouds
110,1979-04-21,Bozanska,54.473028,18.302179,5.921666666666667,4.380833333333333,-3.08,11.03,1010.7916666666666,85.25,2.152083333333333,2.85,0.0,0.0,0.0,100,Clouds
111,1979-04-22,Bozanska,54.473028,18.302179,7.395416666666667,5.579583333333333,4.65,10.52,1006.2916666666666,87.0,2.7720833333333332,5.36,0.0,0.0,0.0,100,Rain
112,1979-04-23,Bozanska,54.473028,18.302179,7.2925,5.545000000000001,3.92,10.16,1001.375,85.83333333333333,2.8095833333333338,2.81,0.0,0.0,0.0,100,Rain
113,1979-04-24,Bozanska,54.473028,18.302179,11.257083333333334,10.000833333333334,5.92,15.97,999.0833333333334,79.41666666666667,3.9112500000000003,1.11,0.0,0.0,0.0,100,Clouds
114,1979-04-25,Bozanska,54.473028,18.302179,9.5525,8.393333333333333,6.39,12.92,1005.875,81.04166666666667,3.6045833333333337,3.19,0.0,0.0,0.0,100,Clouds
115,1979-04-26,Bozanska,54.473028,18.302179,6.002083333333334,4.238333333333333,1.3,8.79,1012.2916666666666,92.95833333333333,2.455416666666667,2.68,0.0,0.0,0.0,100,Clouds
116,1979-04-27,Bozanska,54.473028,18.302179,5.9558333333333335,4.560416666666667,1.16,12.07,1017.25,87.29166666666667,2.262916666666667,0.0,0.0,0.0,0.0,100,Clouds
117,1979-04-28,Bozanska,54.473028,18.302179,5.935,3.87125,2.97,9.11,1015.375,81.04166666666667,2.844583333333333,0.36,0.0,0.0,0.0,100,Clouds
118,1979-04-29,Bozanska,54.473028,18.302179,6.789583333333333,3.9162500000000002,2.58,10.22,1007.5,72.45833333333333,4.64125,0.0,0.0,0.0,0.0,100,Clouds
119,1979-04-30,Bozanska,54.473028,18.302179,6.1570833333333335,1.7591666666666665,2.17,8.92,995.2083333333334,80.41666666666667,7.991666666666667,5.97,0.0,0.0,0.0,100,Clouds
120,1979-05-01,Bozanska,54.473028,18.302179,4.741666666666666,0.48458333333333337,0.86,7.92,1003.7083333333334,80.5,6.302499999999999,3.65,0.0,0.0,0.0,91,Rain
121,1979-05-02,Bozanska,54.473028,18.302179,6.701250000000001,2.9970833333333338,2.71,11.16,1000.9166666666666,78.04166666666667,7.412916666666667,1.04,0.0,0.0,0.0,100,Clouds
122,1979-05-03,Bozanska,54.473028,18.302179,5.0754166666666665,1.6558333333333335,0.86,8.18,1007.25,70.33333333333333,5.3075,0.8,0.0,0.0,0.0,100,Clouds
123,1979-05-04,Bozanska,54.473028,18.302179,4.9870833333333335,3.53375,-1.14,9.25,1014.7916666666666,82.875,2.142916666666667,3.6100000000000003,0.0,0.0,0.0,100,Clouds
124,1979-05-05,Bozanska,54.473028,18.302179,6.298749999999999,4.1779166666666665,2.92,10.92,1018.2916666666666,86.83333333333333,2.9754166666666664,9.59,0.0,0.0,0.0,100,Rain
125,1979-05-06,Bozanska,54.473028,18.302179,3.6028,-0.3436,0.51,6.28,1019.6,90.44,4.9724,7.4,0.0,0.71,0.0,100,Rain
126,1979-05-07,Bozanska,54.473028,18.302179,5.043333333333334,2.6370833333333334,-1.14,9.86,1023.125,78.5,3.2387499999999996,2.7,0.0,0.0,0.0,84,Clear
127,1979-05-08,Bozanska,54.473028,18.302179,8.794166666666667,6.49875,0.92,14.86,1026.375,58.958333333333336,4.537916666666667,0.0,0.0,0.0,0.0,100,Clear
128,1979-05-09,Bozanska,54.473028,18.302179,10.355,8.915833333333333,2.86,18.16,1024.375,59.458333333333336,3.5995833333333334,0.0,0.0,0.0,0.0,78,Clear
129,1979-05-10,Bozanska,54.473028,18.302179,8.23625,6.310416666666666,3.45,15.19,1020.125,76.625,4.517916666666667,0.6699999999999999,0.0,0.0,0.0,100,Clear
130,1979-05-11,Bozanska,54.473028,18.302179,6.965416666666666,3.7279166666666668,2.16,11.48,1025.7916666666667,71.58333333333333,5.442916666666666,0.0,0.0,0.0,0.0,100,Clouds
131,1979-05-12,Bozanska,54.473028,18.302179,9.346666666666666,7.175,2.92,15.16,1028.25,54.5,4.463333333333333,0.0,0.0,0.0,0.0,99,Clear
132,1979-05-13,Bozanska,54.473028,18.302179,10.677083333333334,9.517916666666666,5.77,15.74,1030.1666666666667,65.75,2.8004166666666666,0.0,0.0,0.0,0.0,100,Clouds
133,1979-05-14,Bozanska,54.473028,18.302179,13.560833333333333,12.330416666666666,3.16,20.86,1028.8333333333333,65.58333333333333,4.475833333333333,0.0,0.0,0.0,0.0,41,Clear
134,1979-05-15,Bozanska,54.473028,18.302179,17.444166666666664,17.010416666666668,10.86,24.14,1021.5,67.66666666666667,4.199166666666667,0.0,0.0,0.0,0.0,68,Clear
135,1979-05-16,Bozanska,54.473028,18.302179,19.011666666666667,18.281666666666666,10.92,25.86,1015.9166666666666,50.291666666666664,5.177499999999999,0.0,0.0,0.0,0.0,0,Clear
136,1979-05-17,Bozanska,54.473028,18.302179,19.95958333333333,19.1225,12.86,27.16,1010.625,42.541666666666664,6.442916666666666,0.0,0.0,0.0,0.0,16,Clear
137,1979-05-18,Bozanska,54.473028,18.302179,17.529166666666665,17.232083333333332,9.92,24.86,1013.8333333333334,72.54166666666667,2.1041666666666665,9.87,0.0,0.0,0.0,100,Rain
138,1979-05-19,Bozanska,54.473028,18.302179,14.107083333333334,13.770833333333334,8.44,19.4,1017.5416666666666,84.95833333333333,2.7762499999999997,5.22,0.0,0.0,0.0,100,Clouds
139,1979-05-20,Bozanska,54.473028,18.302179,11.344166666666666,10.285416666666666,4.16,18.16,1024.5833333333333,72.20833333333333,3.8516666666666666,0.0,0.0,0.0,0.0,100,Clear
140,1979-05-21,Bozanska,54.473028,18.302179,18.070416666666667,17.511666666666667,7.92,26.16,1018.25,62.833333333333336,5.773333333333333,5.04,0.0,0.0,0.0,99,Clear
141,1979-05-22,Bozanska,54.473028,18.302179,17.65458333333333,17.499583333333334,10.3,24.86,1017.2916666666666,77.5,3.5741666666666667,2.64,0.0,0.0,0.0,100,Clouds
142,1979-05-23,Bozanska,54.473028,18.302179,18.105416666666667,17.747916666666665,9.35,26.16,1017.5416666666666,68.04166666666667,3.7129166666666666,0.15,0.0,0.0,0.0,67,Clear
143,1979-05-24,Bozanska,54.473028,18.302179,20.384583333333335,20.205833333333334,13.86,28.16,1010.0416666666666,65.91666666666667,5.800833333333333,1.43,0.0,0.0,0.0,94,Clear
144,1979-05-25,Bozanska,54.473028,18.302179,14.599583333333333,14.138333333333334,9.81,21.01,1011.1666666666666,77.5,4.727083333333333,1.72,0.0,0.0,0.0,100,Clouds
145,1979-05-26,Bozanska,54.473028,18.302179,14.457500000000001,13.665416666666667,8.86,19.32,1019.375,65.375,3.8775,0.0,0.0,0.0,0.0,70,Clear
